drug_class,i,j,x,y,scale,amplitude,power,p.value,coi_raw,coi,sig
Quinolones,9,58,9,3.85,13.770092744483621,0.13979754259470115,0.019543352915517277,0.61,3.5665336287511624,3.5665336287511624,0
Quinolones,9,59,9,3.9000000000000004,14.255694016406544,0.10914922860982942,0.011913554106120805,0.74,3.5665336287511624,3.5665336287511624,0
Quinolones,9,60,9,3.95,14.7584199802011,0.08894792530135759,0.00791173341541589,0.83,3.5665336287511624,3.5665336287511624,0
Quinolones,9,61,9,4,15.278874536821954,0.08698206148099327,0.007565879019483295,0.82,3.5665336287511624,3.5665336287511624,0
Quinolones,9,62,9,4.050000000000001,15.817682883744947,0.10180404619978559,0.01036406382264808,0.76,3.5665336287511624,3.5665336287511624,0
Quinolones,9,63,9,4.1,16.37549226598727,0.12405197354172622,0.015388892139597139,0.71,3.5665336287511624,3.5665336287511624,0
Quinolones,9,64,9,4.15,16.95297275361238,0.14669046573848232,0.02151809273857286,0.65,3.5665336287511624,3.5665336287511624,0
Quinolones,9,65,9,4.2,17.550818046653465,0.1662554619805962,0.027640878638381477,0.53,3.5665336287511624,3.5665336287511624,0
Quinolones,10,1,10,1,1.9098593171027443,0.07157176464654764,0.005122517494620808,0.98,3.736458630193475,3.736458630193475,0
Quinolones,10,2,10,1.05,1.977210360468118,0.12506764006846088,0.015641914592294078,0.96,3.736458630193475,3.736458630193475,0
Quinolones,10,3,10,1.0999999999999999,2.0469365332484086,0.19716669284619937,0.03887470476790751,0.92,3.736458630193475,3.736458630193475,0
Quinolones,10,4,10,1.1500000000000001,2.119121594201547,0.28323054830646033,0.08021954349397815,0.89,3.736458630193475,3.736458630193475,0
Quinolones,10,5,10,1.2000000000000002,2.193852255831683,0.37747316533192576,0.14248599054570335,0.74,3.736458630193475,3.736458630193475,0
Quinolones,10,6,10,1.25,2.2712182885528214,0.47246405797679825,0.22322228607990335,0.64,3.736458630193475,3.736458630193475,0
Quinolones,10,7,10,1.3,2.3513126285257804,0.5598463694649862,0.31342795740312585,0.52,3.736458630193475,3.736458630193475,0
Quinolones,10,8,10,1.35,2.4342314892980115,0.6316024353813691,0.3989216363796766,0.39,3.736458630193475,3.736458630193475,0
Quinolones,10,9,10,1.4,2.5200744773803887,0.6813593815821767,0.46425060687004627,0.31,3.736458630193475,3.736458630193475,0
Quinolones,10,10,10,1.45,2.6089447118998073,0.7052678324825724,0.497402715534666,0.3,3.736458630193475,3.736458630193475,0
Quinolones,10,11,10,1.5,2.7009489484713187,0.702201091174423,0.49308637244655024,0.28,3.736458630193475,3.736458630193475,0
Quinolones,10,12,10,1.55,2.7961977074386084,0.673387342629387,0.4534505132134674,0.3,3.736458630193475,3.736458630193475,0
Quinolones,10,13,10,1.6,2.8948054066368654,0.6218748059995395,0.3867282743369649,0.35,3.736458630193475,3.736458630193475,0
Quinolones,10,14,10,1.6500000000000001,2.996890498837522,0.5522018021772664,0.3049268303278209,0.42,3.736458630193475,3.736458630193475,0
Quinolones,10,15,10,1.7000000000000002,3.102575614039975,0.47032538941803803,0.22120597193122912,0.46,3.736458630193475,3.736458630193475,0
Quinolones,10,16,10,1.75,3.2119877067812097,0.3835743997210567,0.14712932012136903,0.52,3.736458630193475,3.736458630193475,0
Quinolones,10,17,10,1.8,3.3252582086402898,0.30039502348251096,0.09023717013305832,0.7,3.736458630193475,3.736458630193475,0
Quinolones,10,18,10,1.85,3.4425231861209054,0.22972659489311525,0.05277430840118548,0.86,3.736458630193475,3.736458630193475,0
Quinolones,10,19,10,1.9,3.563923504101635,0.1791793044894493,0.03210522315732278,0.9,3.736458630193475,3.736458630193475,0
Quinolones,10,20,10,1.9500000000000002,3.6896049950502747,0.1501896597761485,0.02255693390367524,0.92,3.736458630193475,3.736458630193475,0
Quinolones,10,21,10,2,3.8197186342054885,0.133842972980693,0.01791394141631052,0.95,3.736458630193475,3.736458630193475,0
Quinolones,10,22,10,2.0500000000000003,3.954420720936236,0.11748793969603648,0.013803415974019505,0.96,3.736458630193475,3.736458630193475,0
Quinolones,10,23,10,2.1,4.093873066496817,0.09693453704236588,0.009396304471617802,0.96,3.736458630193475,3.736458630193475,0
Quinolones,10,24,10,2.15,4.238243188403094,0.08920720355635506,0.007957925166344967,0.97,3.736458630193475,3.736458630193475,0
Quinolones,10,25,10,2.2,4.387704511663366,0.1262713673840862,0.01594445822104687,0.93,3.736458630193475,3.736458630193475,0
Quinolones,10,26,10,2.25,4.542436577105643,0.2017921493079056,0.040720071522304065,0.85,3.736458630193475,3.736458630193475,0
Quinolones,10,27,10,2.3,4.702625257051561,0.2957518792810127,0.08746917409825072,0.72,3.736458630193475,3.736458630193475,0
Quinolones,10,28,10,2.35,4.868462978596023,0.3953213424255992,0.15627896377717784,0.49,3.736458630193475,3.736458630193475,0
Quinolones,10,29,10,2.4000000000000004,5.040148954760778,0.4904092517369458,0.24050123418919106,0.29,3.736458630193475,3.736458630193475,0
Quinolones,10,30,10,2.45,5.217889423799615,0.5720625124624291,0.32725551816482695,0.18,3.736458630193475,3.736458630193475,0
Quinolones,10,31,10,2.5,5.4018978969426374,0.6326681158279834,0.40026894478533065,0.12,3.736458630193475,3.736458630193475,0
Quinolones,10,32,10,2.55,5.592395414877217,0.6665826704634924,0.44433245656224096,0.08,3.736458630193475,3.736458630193475,0
Quinolones,10,33,10,2.6,5.789610813273731,0.6707355593277278,0.44988619054667983,0.08,3.736458630193475,3.736458630193475,0
Quinolones,10,34,10,2.65,5.993780997675044,0.6450052547545964,0.41603177866104163,0.09,3.736458630193475,3.736458630193475,0
Quinolones,10,35,10,2.7,6.20515122807995,0.5922560055836725,0.3507671761499271,0.11,3.736458630193475,3.736458630193475,0
Quinolones,10,36,10,2.75,6.423975413562419,0.5179734791958378,0.26829652515024105,0.17,3.736458630193475,3.736458630193475,0
Quinolones,10,37,10,2.8,6.6505164172805795,0.4294976556350316,0.18446823619598823,0.32,3.736458630193475,3.736458630193475,0
Quinolones,10,38,10,2.85,6.885046372241811,0.3349374462587016,0.1121830929063006,0.47,3.736458630193475,3.736458630193475,0
Quinolones,10,39,10,2.9000000000000004,7.127847008203271,0.24196181855690288,0.05854552163936358,0.68,3.736458630193475,3.736458630193475,0
Quinolones,10,40,10,2.95,7.37920999010055,0.15682516144500994,0.02459413126225343,0.88,3.736458630193475,3.736458630193475,0
Quinolones,10,41,10,3,7.639437268410977,0.0846607933142958,0.007167449924605911,0.98,3.736458630193475,3.736458630193475,0
Quinolones,10,42,10,3.0500000000000003,7.9088414418724735,0.03976213070745258,0.0015810270383965436,1,3.736458630193475,3.736458630193475,0
Quinolones,10,43,10,3.1,8.187746132993635,0.06125699190226636,0.0037524190569143264,0.96,3.736458630193475,3.736458630193475,0
Quinolones,10,44,10,3.15,8.476486376806186,0.10521824266994234,0.011070878590550875,0.92,3.736458630193475,3.736458630193475,0
Quinolones,10,45,10,3.2,8.775409023326732,0.14877544351760333,0.022134132593859577,0.84,3.736458630193475,3.736458630193475,0
Quinolones,10,46,10,3.25,9.084873154211285,0.18965783927104005,0.03597009599695967,0.73,3.736458630193475,3.736458630193475,0
Quinolones,10,47,10,3.3000000000000003,9.405250514103123,0.2266534468384036,0.051371784963729045,0.63,3.736458630193475,3.736458630193475,0
Quinolones,10,48,10,3.35,9.736925957192046,0.2582047632556301,0.066669699767896,0.53,3.736458630193475,3.736458630193475,0
Quinolones,10,49,10,3.400000000000001,10.080297909521558,0.28271008178550644,0.07992499034316776,0.45,3.736458630193475,3.736458630193475,0
Quinolones,10,50,10,3.45,10.43577884759923,0.298886009214021,0.0893328465038838,0.34,3.736458630193475,3.736458630193475,0
Quinolones,10,51,10,3.5,10.803795793885275,0.30595594530233616,0.09360904046584613,0.31,3.736458630193475,3.736458630193475,0
Quinolones,10,52,10,3.5500000000000003,11.184790829754435,0.3036824826582799,0.09222305027349649,0.29,3.736458630193475,3.736458630193475,0
Quinolones,10,53,10,3.6,11.579221626547461,0.29231640129807224,0.08544887846785561,0.29,3.736458630193475,3.736458630193475,0
Quinolones,10,54,10,3.6500000000000004,11.98756199535009,0.2725295770654696,0.07427237037548372,0.27,3.736458630193475,3.736458630193475,0
Quinolones,10,55,10,3.7,12.4103024561599,0.24537716328940729,0.06020995226395645,0.29,3.736458630193475,3.736458630193475,0
Quinolones,10,56,10,3.75,12.847950827124839,0.21231763137574095,0.04507877659300502,0.42,3.736458630193475,3.736458630193475,0
Quinolones,10,57,10,3.8000000000000003,13.301032834561163,0.17533148729732667,0.030741130437892623,0.54,3.736458630193475,3.736458630193475,0
Quinolones,10,58,10,3.85,13.770092744483621,0.13727278636264678,0.018843817875764866,0.66,3.736458630193475,3.736458630193475,0
Quinolones,10,59,10,3.9000000000000004,14.255694016406544,0.10288085154129512,0.010584469613862004,0.79,3.736458630193475,3.736458630193475,0
Quinolones,10,60,10,3.95,14.7584199802011,0.08091562012578461,0.00654733758034028,0.9,3.736458630193475,3.736458630193475,0
Quinolones,10,61,10,4,15.278874536821954,0.0815308381447892,0.006647277568591816,0.86,3.736458630193475,3.736458630193475,0
Quinolones,10,62,10,4.050000000000001,15.817682883744947,0.10098723120703965,0.010198420866864082,0.76,3.736458630193475,3.736458630193475,0
Quinolones,10,63,10,4.1,16.37549226598727,0.12685148760044246,0.016091299906445207,0.68,3.736458630193475,3.736458630193475,0
Quinolones,10,64,10,4.15,16.95297275361238,0.15176612911382892,0.02303295794619539,0.63,3.736458630193475,3.736458630193475,0
Quinolones,10,65,10,4.2,17.550818046653465,0.17259935580241137,0.029790537623407394,0.52,3.736458630193475,3.736458630193475,0
Quinolones,11,1,11,1,1.9098593171027443,0.10939682661703495,0.011967665673877607,0.95,3.888461723638525,3.888461723638525,0
Quinolones,11,2,11,1.05,1.977210360468118,0.1499213294878003,0.022476405035389578,0.94,3.888461723638525,3.888461723638525,0
Quinolones,11,3,11,1.0999999999999999,2.0469365332484086,0.20842905925344415,0.04344267274127573,0.91,3.888461723638525,3.888461723638525,0
Quinolones,11,4,11,1.1500000000000001,2.119121594201547,0.28072857721649724,0.07880853406599886,0.87,3.888461723638525,3.888461723638525,0
Quinolones,11,5,11,1.2000000000000002,2.193852255831683,0.3607836431255365,0.1301648371469345,0.75,3.888461723638525,3.888461723638525,0
Quinolones,11,6,11,1.25,2.2712182885528214,0.44151048955117705,0.19493151238372003,0.67,3.888461723638525,3.888461723638525,0
Quinolones,11,7,11,1.3,2.3513126285257804,0.5157085570588185,0.2659553158236886,0.6,3.888461723638525,3.888461723638525,0
Quinolones,11,8,11,1.35,2.4342314892980115,0.5772062715616327,0.3331670799300813,0.47,3.888461723638525,3.888461723638525,0
Quinolones,11,9,11,1.4,2.5200744773803887,0.6217612818006117,0.38658709154633975,0.36,3.888461723638525,3.888461723638525,0
Quinolones,11,10,11,1.45,2.6089447118998073,0.6472694032924287,0.41895768043853665,0.27,3.888461723638525,3.888461723638525,0
Quinolones,11,11,11,1.5,2.7009489484713187,0.6532388192034366,0.4267209549143001,0.27,3.888461723638525,3.888461723638525,0
Quinolones,11,12,11,1.55,2.7961977074386084,0.6400246869515311,0.4096315999074054,0.32,3.888461723638525,3.888461723638525,0
Quinolones,11,13,11,1.6,2.8948054066368654,0.6085189556713507,0.37029531941135124,0.36,3.888461723638525,3.888461723638525,0
